customer_id,total_spent,orders,segment
13174,7995.359999999982,12,Medium Value
13175,831.4500000000002,2,Low Value
13176,481.48999999999984,1,Low Value
13177,512.2,2,Low Value
13178,14059.18999999998,21,High Value
13179,572.31,1,Low Value
13180,86.10000000000001,1,Low Value
13181,359.69000000000005,1,Low Value
13182,121.18,1,Low Value
13183,7036.180000000005,15,Medium Value
13184,1668.9500000000014,10,Low Value
13185,71.4,1,Low Value
13186,1575.8900000000006,3,Low Value
13187,341.3599999999999,4,Low Value
13188,114.60000000000001,1,Low Value
13189,260.68,2,Low Value
13190,570.6600000000001,3,Low Value
13191,164.69000000000003,1,Low Value
13192,2558.5799999999995,6,Low Value
13193,112.08000000000001,1,Low Value
13194,472.7799999999999,2,Low Value
13195,136.72999999999996,1,Low Value
13196,3068.8399999999997,7,Low Value
13197,373.01,1,Low Value
13198,4974.229999999995,8,Low Value
13199,15964.209999999988,67,High Value
13200,870.0899999999999,4,Low Value
13201,1233.0600000000002,4,Low Value
13202,1580.3000000000004,7,Low Value
13203,2648.250000000002,10,Low Value
13204,966.6600000000001,1,Low Value
13205,2803.2,1,Low Value
13206,8308.189999999995,13,Medium Value
13207,535.86,4,Low Value
13208,1976.3,9,Low Value
13209,8509.510000000002,13,Medium Value
13210,353.47999999999996,1,Low Value
13211,2618.77,10,Low Value
13212,786.8300000000002,3,Low Value
13213,3851.519999999999,11,Low Value
13214,3264.2299999999946,7,Low Value
13215,81.6,1,Low Value
13216,333.74,1,Low Value
13217,666.48,4,Low Value
13218,62.64,1,Low Value
13219,76.23000000000002,1,Low Value
13220,1336.09,5,Low Value
13221,847.41,2,Low Value
13222,88.5,1,Low Value
13223,969.1200000000002,6,Low Value
13224,2155.95,2,Low Value
13225,16260.070000000002,16,High Value
13226,312.45999999999987,2,Low Value
13227,257.7,1,Low Value
13228,358,1,Low Value
13229,160.95,1,Low Value
13230,6120.009999999997,30,Medium Value
13232,1328.3500000000013,7,Low Value
13233,1176.4599999999998,4,Low Value
13234,346.5,2,Low Value
13235,1031.0699999999997,1,Low Value
13236,744.8500000000001,2,Low Value
13237,642.9999999999999,1,Low Value
13238,1006.6299999999993,6,Low Value
13239,1594.6900000000003,5,Low Value
13240,1475.789999999999,8,Low Value
13241,112.53000000000002,1,Low Value
13242,699.3999999999996,7,Low Value
13243,1220.3799999999999,5,Low Value
13244,121.74000000000002,1,Low Value
13245,989.2199999999999,2,Low Value
13246,3351.7499999999977,11,Low Value
13247,501.12000000000006,4,Low Value
13248,465.68,2,Low Value
13249,1608.9300000000005,9,Low Value
13250,253.09,2,Low Value
13251,252.68,1,Low Value
13252,399.3,2,Low Value
13253,2951.1099999999983,4,Low Value
13254,51.410000000000004,1,Low Value
13255,678.76,3,Low Value
13256,0,1,Low Value
13257,149.75,1,Low Value
13258,1009.43,5,Low Value
13259,1402.540000000003,9,Low Value
13260,557.62,1,Low Value
13261,944.1,2,Low Value
13262,573.45,3,Low Value
13263,8676.199999999957,39,Medium Value
13264,722.56,1,Low Value
13265,2092.66,5,Low Value
13266,6135.039999999999,19,Medium Value
13267,9429.809999999998,36,Medium Value
13268,3174.7499999999977,11,Low Value
13269,8537.31999999999,28,Medium Value
13270,590,1,Low Value
13271,211.49,1,Low Value
13272,276.56000000000006,2,Low Value
13273,138.98,1,Low Value
13274,360.85,1,Low Value
13275,238.85999999999999,2,Low Value
13276,1891.9099999999999,5,Low Value
13277,523.3,7,Low Value
13278,1435.8500000000001,4,Low Value
13279,137.75,1,Low Value
13280,2293.330000000001,7,Low Value
13281,350.8500000000001,1,Low Value
13282,1313.1899999999996,4,Low Value
13283,373.36,4,Low Value
13284,201.19,1,Low Value
13285,3364.59,6,Low Value
13286,734.9100000000001,1,Low Value
13287,781.5900000000003,3,Low Value
13288,927.61,5,Low Value
13289,307.95,1,Low Value
13290,208.63,1,Low Value
13291,3270.789999999997,11,Low Value
13292,994.5100000000002,5,Low Value
13293,1192.9399999999998,6,Low Value
13294,1689.5300000000004,3,Low Value
13295,1101.9700000000005,4,Low Value
13296,792.5099999999999,6,Low Value
13297,4368.620000000001,7,Low Value
13298,360,1,Low Value
13299,1218.7000000000003,3,Low Value
13300,1285.51,3,Low Value
13301,618.0899999999999,4,Low Value
13302,159.2,2,Low Value
13303,61.72,1,Low Value
13304,1217.9900000000002,4,Low Value
13305,3616.4100000000035,16,Low Value
13306,53.65,1,Low Value
13307,273.34000000000003,3,Low Value
13308,1670.3700000000001,4,Low Value
13309,1706.3699999999994,6,Low Value
13310,1541.200000000001,5,Low Value
13311,598.5699999999999,2,Low Value
13312,124.75,1,Low Value
13313,3445.320000000003,12,Low Value
13314,775.9400000000002,3,Low Value
13315,310.26000000000005,1,Low Value
13316,12940.819999999996,10,High Value
13317,6486.090999999993,19,Medium Value
13318,640.7599999999999,3,Low Value
13319,21323.220000000005,58,High Value
13320,2211.6000000000004,6,Low Value
13321,567.36,2,Low Value
13322,199.48,1,Low Value
13323,787.85,5,Low Value
13324,10513.469999999996,18,High Value
13325,675.3,1,Low Value
13326,281.76,1,Low Value
13327,9134.479999999992,20,Medium Value
13328,1308.4800000000002,1,Low Value
13329,4808.769999999999,8,Low Value
13330,2796.100000000002,6,Low Value
13331,262.4,1,Low Value
13332,350.90000000000003,1,Low Value
13333,1015.7400000000002,3,Low Value
13334,6201.799999999993,5,Medium Value
13336,795.1200000000005,1,Low Value
13337,1575.260000000001,1,Low Value
13338,2445.62,4,Low Value
13339,860.12,1,Low Value
13340,22100.559999999998,12,High Value
13341,775.85,1,Low Value
13343,353.43,1,Low Value
13344,2511.6900000000005,3,Low Value
13345,389.49999999999994,1,Low Value
13346,299.40000000000003,6,Low Value
13347,341.36,1,Low Value
13348,233.76,1,Low Value
13349,247.31999999999996,1,Low Value
13350,979.1199999999999,2,Low Value
13351,373.94,1,Low Value
13352,397.98,1,Low Value
13354,743.5300000000001,1,Low Value
13355,674.6999999999999,1,Low Value
13356,768.2400000000002,1,Low Value
13357,3805.509999999999,5,Low Value
13358,439.0300000000001,1,Low Value
13359,1043.3100000000002,2,Low Value
13360,1553.6500000000008,4,Low Value
13361,1450.5000000000002,2,Low Value
13362,5394.07,7,Medium Value
13363,1723.8599999999997,3,Low Value
13364,134.95999999999998,1,Low Value
13365,2225.370000000001,2,Low Value
13366,56.160000000000004,1,Low Value
13367,510.2,1,Low Value
13368,1121.5,4,Low Value
13369,308.28,1,Low Value
13370,754.8700000000002,1,Low Value
13371,2297.6600000000008,2,Low Value
13372,378.63999999999993,1,Low Value
13373,7587.189999999995,6,Medium Value
13374,422.8,2,Low Value
13375,1792.2300000000002,2,Low Value
13376,1019.7600000000003,3,Low Value
13377,1552.88,2,Low Value
13379,572.5599999999998,3,Low Value
13380,62.4,1,Low Value
13381,8224.369999999995,12,Medium Value
13382,1387.5800000000002,5,Low Value
13383,305.28000000000003,1,Low Value
13384,6680.829999999997,11,Medium Value
13385,534.57,1,Low Value
13386,835.46,2,Low Value
13387,186.9399999999999,1,Low Value
13388,1185.6499999999994,3,Low Value
13389,797.9600000000003,3,Low Value
13390,544.0799999999999,1,Low Value
13391,59.8,1,Low Value
13392,91.14,1,Low Value
13393,1131.4500000000003,4,Low Value
13394,6621.699999999994,19,Medium Value
13395,1180.23,3,Low Value
13396,1360.9900000000002,2,Low Value
13397,3191.87,10,Low Value
13398,670.3400000000001,2,Low Value
13399,275.4,3,Low Value
13400,310.83000000000004,1,Low Value
13402,1226.85,4,Low Value
13403,229.5,3,Low Value
13404,252.48999999999998,2,Low Value
13405,1213.8110000000001,6,Low Value
13406,568.92,2,Low Value
13407,2244.7000000000007,3,Low Value
13408,50174.78200000001,106,High Value
13410,2201.9599999999996,9,Low Value
13411,213.54999999999998,1,Low Value
13412,487.35,1,Low Value
13413,429.44000000000005,6,Low Value
13414,2494.1400000000003,6,Low Value
13415,784.1700000000001,4,Low Value
13416,940.8000000000001,3,Low Value
13417,1669.4900000000002,6,Low Value
13418,11559.659999999998,31,High Value
13419,221.06000000000006,1,Low Value
13420,159.85000000000002,2,Low Value
13421,4058.7499999999995,8,Low Value
13422,2626.2999999999997,1,Low Value
13423,217.02999999999997,1,Low Value
13424,572.77,1,Low Value
13425,3390.4299999999994,5,Low Value
13426,8167.379999999987,22,Medium Value
13427,1006.5300000000001,6,Low Value
13428,478.5399999999999,3,Low Value
13429,1006.8000000000002,4,Low Value
13430,679.45,2,Low Value
13431,3316.2400000000025,8,Low Value
13432,439.1,2,Low Value
13433,658.3200000000002,4,Low Value
13434,1666.8600000000001,5,Low Value
13435,4447.330000000001,9,Low Value
13436,196.89000000000001,1,Low Value
13437,3408.0599999999995,7,Low Value
13438,46.5,1,Low Value
13439,986.61,3,Low Value
13440,1295.25,7,Low Value
13441,720.9000000000001,2,Low Value
13442,419.87,3,Low Value
13443,1273.1600000000008,6,Low Value
13444,619.0799999999999,2,Low Value
13445,241.89999999999998,1,Low Value
13446,3881.8899999999994,11,Low Value
13447,1129.14,3,Low Value
13448,8745.929999999984,13,Medium Value
13449,291.8800000000001,1,Low Value
13450,4120.04,13,Low Value
13451,7090.059999999994,11,Medium Value
13452,729.8,3,Low Value
13453,781.6899999999997,3,Low Value
13454,219.87000000000003,1,Low Value
13455,2212.9900000000007,6,Low Value
13456,1766.7199999999998,6,Low Value
13457,148.22,2,Low Value
13458,11959.269999999984,16,High Value
13459,1160.4099999999999,2,Low Value
13460,183.44,2,Low Value
13461,4160.000000000001,6,Low Value
13462,1153.85,5,Low Value
13464,3097.6399999999994,6,Low Value
13465,931.1200000000003,2,Low Value
13466,1013.3499999999997,5,Low Value
13467,1071.910000000001,2,Low Value
13468,12793.279999999986,72,High Value
13469,82.4,1,Low Value
13470,165,2,Low Value
13471,2501.8399999999983,4,Low Value
13472,592.2399999999999,2,Low Value
13473,2657.7600000000016,8,Low Value
13474,646.5899999999998,3,Low Value
13475,1431.7800000000007,4,Low Value
13476,2061.4700000000003,5,Low Value
13477,2819.170000000003,11,Low Value
13478,2215.7800000000016,5,Low Value
13479,851.37,4,Low Value
13480,627.8200000000002,2,Low Value
13481,3830.840000000004,11,Low Value
13482,336.09,2,Low Value
13483,140.34,1,Low Value
13484,790.7199999999998,3,Low Value
13485,3019.219999999999,11,Low Value
13486,1122.41,3,Low Value
13487,846.8699999999998,5,Low Value
13488,14205.959999999985,23,High Value
13489,449.52,4,Low Value
13490,154.25,1,Low Value
13491,4467.660000000001,27,Low Value
13492,1269.8400000000004,3,Low Value
13493,618.63,2,Low Value
13494,316.26,1,Low Value
13495,4863.309999999999,10,Low Value
13496,653.3299999999999,2,Low Value
13497,1166.8300000000004,6,Low Value
13498,327.37999999999994,1,Low Value
13499,1159.1100000000001,5,Low Value
13500,1466.3,4,Low Value
13501,2885.1100000000006,3,Low Value
13502,780.5000000000001,5,Low Value
13503,1859.2399999999996,6,Low Value
13504,295.93,1,Low Value
13505,4393.629999999998,4,Low Value
13506,1338.08,5,Low Value
13507,2479.159999999999,4,Low Value
13508,287.05,2,Low Value
13509,1114.72,8,Low Value
13510,4558.290000000006,11,Low Value
13511,282.76,1,Low Value
13512,713.3900000000001,4,Low Value
13513,824.5900000000001,3,Low Value
13514,815.9,4,Low Value
13515,1265.82,6,Low Value
13516,1685.2600000000004,4,Low Value
13517,2128.4199999999996,3,Low Value
13518,627.1600000000001,1,Low Value
13519,343.21,2,Low Value
13520,6606.000000000002,11,Medium Value
13521,1071.7300000000002,3,Low Value
13522,125.8,1,Low Value
13523,4534.5700000000015,6,Low Value
13524,680.1800000000001,5,Low Value
13525,628.78,2,Low Value
13526,1181.9999999999998,2,Low Value
13527,4541.290000000001,12,Low Value
13529,307.76000000000005,2,Low Value
13530,402.98,1,Low Value
13531,1433.07,6,Low Value
13532,210.30999999999995,1,Low Value
13533,269.0900000000001,3,Low Value
13534,7720.900000000022,35,Medium Value
13535,89.5,1,Low Value
13536,3444.3899999999985,7,Low Value
13537,717.85,2,Low Value
13538,3103.1300000000015,12,Low Value
13539,1569.3600000000006,7,Low Value
13540,632.3900000000001,3,Low Value
13541,785.25,2,Low Value
13542,3959.4899999999934,17,Low Value
13543,1439.6099999999997,2,Low Value
13544,790.2000000000005,6,Low Value
13545,364.92999999999995,2,Low Value
13546,1086.2400000000007,5,Low Value
13547,167.07999999999998,1,Low Value
13548,901.44,3,Low Value
13549,1005.7999999999997,8,Low Value
13550,342.54999999999995,1,Low Value
13551,244.19999999999996,2,Low Value
13552,6948.919999999998,22,Medium Value
13553,499.5999999999997,1,Low Value
13554,1629.3500000000024,7,Low Value
13555,8891.839999999997,13,Medium Value
13556,200.82000000000002,2,Low Value
13557,3032.259999999999,13,Low Value
13558,594.5199999999995,4,Low Value
13559,990,2,Low Value
13560,171.42000000000002,1,Low Value
13561,1803.4000000000012,11,Low Value
13562,4838.180000000007,8,Low Value
13563,777.53,2,Low Value
13564,16498.970000000027,37,High Value
13565,414.79999999999984,3,Low Value
13566,1688.600000000001,5,Low Value
13567,1079.2900000000009,4,Low Value
13568,187.05,1,Low Value
13569,726.5400000000004,4,Low Value
13570,239.49,1,Low Value
13571,4537.259999999992,26,Low Value
13572,1384.2500000000007,1,Low Value
13573,904.52,6,Low Value
13574,404.4499999999998,1,Low Value
13575,732.0699999999999,5,Low Value
13576,11202.590000000004,28,High Value
13577,3489.2800000000057,11,Low Value
13578,147.66,1,Low Value
13579,1374.3399999999997,5,Low Value
13580,107.75,1,Low Value
13581,280.53000000000003,2,Low Value
13582,241.68,2,Low Value
13583,1445.0310000000004,2,Low Value
13584,385.69999999999993,3,Low Value
13585,684.5400000000002,3,Low Value
13586,127.28,1,Low Value
13587,1673.5000000000002,4,Low Value
13588,2478.9499999999985,9,Low Value
13589,1120.7399999999998,6,Low Value
13590,6336.039999999999,18,Medium Value
13591,2093.94,7,Low Value
13592,247.95999999999995,4,Low Value
13593,5493.289999999996,14,Medium Value
13594,533.3199999999999,2,Low Value
13595,784.4800000000005,3,Low Value
13596,664.1099999999998,2,Low Value
13597,396.7099999999999,2,Low Value
13598,761.9600000000003,5,Low Value
13599,9811.04,33,Medium Value
13600,518.42,2,Low Value
13601,1159.9900000000002,4,Low Value
13602,1025.17,4,Low Value
13603,164.34,1,Low Value
13604,717.62,1,Low Value
13605,522.6700000000001,2,Low Value
13606,276.74999999999994,3,Low Value
13607,1075.8100000000004,2,Low Value
13608,232.05000000000007,1,Low Value
13609,167.35,1,Low Value
13610,2103.7100000000055,14,Low Value
13611,3297.930000000001,10,Low Value
13612,818.2900000000002,1,Low Value
13613,1039.8500000000004,5,Low Value
13614,2332.740000000001,6,Low Value
13615,6272.529999999996,8,Medium Value
13616,283.84999999999997,2,Low Value
13617,1278.7500000000005,8,Low Value
13618,177.34,1,Low Value
13619,224.93999999999997,2,Low Value
13620,112.34,1,Low Value
13621,213.85000000000002,1,Low Value
13622,658.9499999999999,1,Low Value
13623,2533.0599999999986,10,Low Value
13624,462.0799999999999,1,Low Value
13625,301.26000000000005,1,Low Value
13626,707.04,2,Low Value
13627,2245.9000000000005,7,Low Value
13628,310.14000000000004,1,Low Value
13629,13370.859999999999,19,High Value
13630,2031.7799999999997,7,Low Value
13631,3070.42,11,Low Value
13632,3645.81,8,Low Value
13634,5033.769999999992,16,Medium Value
13635,2999.159999999999,4,Low Value
13636,949.1199999999999,5,Low Value
13637,804.2999999999998,3,Low Value
13638,122.64000000000001,1,Low Value
13639,1346.27,2,Low Value
13640,405,1,Low Value
13641,1016.47,5,Low Value
13642,472.1999999999999,4,Low Value
13643,2156.7700000000004,10,Low Value
13644,2624.2600000000007,4,Low Value
13645,252.1,1,Low Value
13646,326.2499999999999,2,Low Value
13647,3041.680000000001,8,Low Value
13648,1764.0200000000002,8,Low Value
13649,1453.6800000000007,6,Low Value
13650,3288.0000000000023,10,Low Value
13651,226.85000000000002,3,Low Value
13652,2262.0500000000006,5,Low Value
13653,152.2,1,Low Value
13654,6307.999999999996,11,Medium Value
13655,2280.51,6,Low Value
13656,1078.8499999999997,4,Low Value
13657,382.14,2,Low Value
13658,6025.500000000006,9,Medium Value
13659,4884.679999999995,12,Low Value
13660,306.63999999999993,1,Low Value
13661,325.24000000000007,1,Low Value
13662,2233.6099999999997,11,Low Value
13663,2047.5100000000007,5,Low Value
13665,1711.6600000000003,3,Low Value
13666,127.90000000000002,5,Low Value
13667,299.04999999999984,1,Low Value
13668,12948.479999999994,35,High Value
13669,413.55,3,Low Value
13670,349.70000000000005,1,Low Value
13671,172.60000000000002,1,Low Value
13672,419.91999999999996,3,Low Value
13673,387.43999999999994,2,Low Value
13674,240.68,1,Low Value
13675,486.82,2,Low Value
13676,243.9,2,Low Value
13677,551.2400000000001,2,Low Value
13678,232.60000000000005,1,Low Value
13679,281.26,3,Low Value
13680,11419.669999999982,12,High Value
13681,827.83,4,Low Value
13682,59.5,1,Low Value
13683,258.6,1,Low Value
13684,594.8800000000001,4,Low Value
13685,3119.4400000000014,7,Low Value
13686,409.04,3,Low Value
13687,11880.839999999998,1,High Value
13688,375.5,1,Low Value
13689,1259.5,2,Low Value
13690,172.25,1,Low Value
13691,212.77999999999994,1,Low Value
13692,3114.3999999999996,5,Low Value
13693,2011.8200000000002,9,Low Value
13694,195640.69000000003,143,High Value
13695,2770.729999999998,16,Low Value
13696,2020.3999999999996,3,Low Value
13697,151.3,1,Low Value
13698,451.73,2,Low Value
13699,764.1499999999996,2,Low Value
13700,2596.969999999999,13,Low Value
13701,161.00000000000003,1,Low Value
13702,135.18,1,Low Value
13703,425.56,2,Low Value
13704,2308.0599999999986,9,Low Value
13705,1717.1899999999998,7,Low Value
13706,631.1699999999996,2,Low Value
13707,3365.859999999996,5,Low Value
13708,285.3299999999999,1,Low Value
13709,7571.350000000004,18,Medium Value
13710,509.52,3,Low Value
13711,1792.2600000000002,9,Low Value
13712,766.42,2,Low Value
13713,740.7600000000001,3,Low Value
13714,161.35,1,Low Value
13715,8153.039999999994,17,Medium Value
13716,138.27999999999997,1,Low Value
